target_id,selected_candidate,feature,sample_count_each,wasserstein_selected_natural,wasserstein_clean_natural,wasserstein_p100_natural,normalized_distance_selected,normalized_distance_p100,selected_closer_than_clean,d_source_selected,d_source_p100,split
md3054,P50,prompt_norm_mean,12,0.054958343505859375,0.031398932139078774,0.15677722295125326,1.7503252422940998,4.99307499541161,False,0.6782301409711012,2.079468394607077,train
md3054,P50,prompt_pairwise_cos_mean,12,0.055192540089289345,0.06772550443808238,0.1263746718565623,0.8149446880670166,1.8659834711195624,True,0.6782301409711012,2.079468394607077,train
md3060,P50,max_score,130,0.08360668581265669,0.28122430902261003,0.11257216082169459,0.2972953728748874,0.4002931368647924,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,apce,130,21.145796731802132,100.13363462594839,41.65073865743784,0.21117576337653735,0.41595153130139306,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,score_entropy,130,0.1154182622065911,0.2550202245895679,0.055847962315265946,0.4525847406490753,0.2189942480245605,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,prompt_topk_score_mean,130,0.010680798785044597,0.032108345341223934,0.02085758252785756,0.3326486828020646,0.6496000434014546,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,prompt_top1_top8_gap,130,0.09866979895876005,0.3409031034089052,0.15018127772670525,0.2894364937479567,0.4405394853391107,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,prompt_norm_mean,130,0.008775879786564753,0.08550750292264499,0.054227190751295826,0.10263286245654123,0.6341804975841556,True,0.3399925316320897,0.5203752012588014,train
md3060,P50,prompt_pairwise_cos_mean,130,0.029816323060255785,0.04295224455686716,0.037929729773448065,0.6941738055175655,0.8830674662961434,True,0.3399925316320897,0.5203752012588014,train
md3062,P50,max_score,7,0.10280741751194,0.3259157304252897,0.04472139264856066,0.31544171672067023,0.137217656202314,True,0.6330513881670521,0.571013739150156,train
md3062,P50,apce,7,35.26357514517648,111.85732051304409,22.816803795950754,0.31525496036769407,0.2039813191599722,True,0.6330513881670521,0.571013739150156,train
md3062,P50,score_entropy,7,0.052465472902570455,0.10977292060852051,0.03089421136038644,0.4779454952209786,0.2814374546003198,True,0.6330513881670521,0.571013739150156,train
md3062,P50,prompt_topk_score_mean,7,0.018330327102116177,0.016187007938112532,0.021959730557032993,1.1324098419587947,1.3566269096570887,False,0.6330513881670521,0.571013739150156,train
md3062,P50,prompt_top1_top8_gap,7,0.13388447889259883,0.3959707277161734,0.07237568923405238,0.3381171120008329,0.18278040311542307,True,0.6330513881670521,0.571013739150156,train
md3062,P50,prompt_norm_mean,7,0.07934229714529854,0.11129542759486608,0.09370912824358259,0.7128980844873954,0.8419854280434365,True,0.6330513881670521,0.571013739150156,train
md3062,P50,prompt_pairwise_cos_mean,7,0.15685488496507918,0.1376774481364659,0.13672293084008352,1.1392925064129988,0.9930670032725379,False,0.6330513881670521,0.571013739150156,train
md3016,P50,max_score,167,0.13046141749549056,0.3462091882874866,0.13417517576745885,0.3768282931496915,0.38755521316682784,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,apce,167,59.18823264458936,150.26753506117953,23.98603152372166,0.3938856960719508,0.15962217996026815,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,score_entropy,167,0.1744809953752392,0.25562586291821415,0.042390940075149076,0.68256393692989,0.16583196860853613,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,prompt_topk_score_mean,167,0.01941667006401245,0.055909688333551325,0.05584292185163783,0.34728632268216825,0.9988058155052847,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,prompt_top1_top8_gap,167,0.19758574057838874,0.45339962759774605,0.11980005487531958,0.4357871699737038,0.26422618719339,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,prompt_norm_mean,167,0.09933810890791658,0.20422255350444132,0.026548979525080698,0.48642085412603464,0.1300002329290889,True,0.5135544144523161,0.3559071762092064,val
md3016,P50,prompt_pairwise_cos_mean,167,0.10025114427783532,0.11495258850965671,0.044292225095326314,0.8721086282327736,0.3853086361010495,True,0.5135544144523161,0.3559071762092064,val
md3027,P50,max_score,20,0.19106599390506745,0.07346031665802003,0.4622049193829298,2.600941604865882,6.291899360144899,False,3.376211487430585,9.479106429325702,val
md3027,P50,apce,20,49.069575500488284,11.907115936279297,137.98703727722167,4.121029455250042,11.58861961331737,False,3.376211487430585,9.479106429325702,val
md3027,P50,score_entropy,20,0.08266277462244034,0.08757428824901581,0.338568414747715,0.9439160314548765,3.866070983998592,True,3.376211487430585,9.479106429325702,val
md3027,P50,prompt_topk_score_mean,20,0.016360675543546678,0.013301108032464981,0.025961288996040822,1.230023506491637,1.9518140090828073,False,3.376211487430585,9.479106429325702,val
md3027,P50,prompt_top1_top8_gap,20,0.2103253945708275,0.0787064015865326,0.513421642780304,2.6722781162459324,6.523251380121944,False,3.376211487430585,9.479106429325702,val
md3027,P50,prompt_norm_mean,20,0.12501778602600097,0.012046289443969727,0.3418569564819336,10.37811573406994,28.37861052929338,False,3.376211487430585,9.479106429325702,val
md3027,P50,prompt_pairwise_cos_mean,20,0.04342620074748993,0.02573898732662201,0.19956670105457305,1.6871759636357855,7.753479129320927,False,3.376211487430585,9.479106429325702,val
md3034,P50,max_score,322,0.05748562213982114,0.21216541283434223,0.19119467266968318,0.27094718866564127,0.9011585352890008,True,0.333508589871058,1.049569785938296,val
md3034,P50,apce,322,25.641175661027802,89.90028392009853,53.645996389922146,0.28521796086669593,0.596727774937852,True,0.333508589871058,1.049569785938296,val
md3034,P50,score_entropy,322,0.03535898742468461,0.14185014681786484,0.09289076998367073,0.24927000935597318,0.6548514193805336,True,0.333508589871058,1.049569785938296,val
md3034,P50,prompt_topk_score_mean,322,0.014567206226150441,0.04491555686137691,0.028084376074882768,0.32432429304583604,0.6252705752025838,True,0.333508589871058,1.049569785938296,val
md3034,P50,prompt_top1_top8_gap,322,0.08256484174765415,0.2797148681205252,0.21565606683400107,0.2951750198412154,0.7709853547731575,True,0.333508589871058,1.049569785938296,val
md3034,P50,prompt_norm_mean,322,0.03952141281980905,0.06427256661172238,0.11910472301222523,0.6149032923789606,1.8531191344807618,True,0.333508589871058,1.049569785938296,val
md3034,P50,prompt_pairwise_cos_mean,322,0.00934120772047813,0.03169494015829904,0.06164271916661944,0.2947223649430837,1.9448757075041825,True,0.333508589871058,1.049569785938296,val
md3048,P50,max_score,67,0.14437506848306797,0.1503156806105998,0.4517999075686754,0.9604790923717282,3.0056738307700557,True,1.4597637002718404,3.652842141275787,val
md3048,P50,apce,67,43.778688231510905,26.189881737552472,127.55249695279706,1.671587854814059,4.870296789843862,False,1.4597637002718404,3.652842141275787,val
md3048,P50,score_entropy,67,0.0455254343018603,0.2127360407985858,0.3032800150451376,0.21399963133068206,1.425616524145297,True,1.4597637002718404,3.652842141275787,val
md3048,P50,prompt_topk_score_mean,67,0.006645715948361069,0.028399407196400772,0.03705386328163432,0.23400896723539047,1.3047407301172695,True,1.4597637002718404,3.652842141275787,val
md3048,P50,prompt_top1_top8_gap,67,0.15489451164629922,0.16465370690644676,0.5063955256743218,0.9407289672097496,3.075518524213797,True,1.4597637002718404,3.652842141275787,val
md3048,P50,prompt_norm_mean,67,0.15017012695767987,0.03316779634845791,0.2645566997243397,4.527588308113036,7.9763122318092625,False,1.4597637002718404,3.652842141275787,val
md3048,P50,prompt_pairwise_cos_mean,67,0.06764458497958396,0.04050687756111373,0.15845222571002904,1.669953080828236,3.911736358030967,False,1.4597637002718404,3.652842141275787,val
md3055,P50,max_score,23,0.19291457533836365,0.15729772007983664,0.2743224521046099,1.2264295708750463,1.7439696644276426,False,1.6248854788357903,2.292713669350788,val
md3055,P50,apce,23,75.63386286859927,36.899627685546875,77.55245134104852,2.049718862020444,2.101713654184721,False,1.6248854788357903,2.292713669350788,val
md3055,P50,score_entropy,23,0.11100749606671541,0.1462174628091895,0.2891596659370091,0.7591945170791158,1.9776000785376662,True,1.6248854788357903,2.292713669350788,val
md3055,P50,prompt_topk_score_mean,23,0.03265069619469021,0.030572580902472786,0.019803936714711395,1.0679731717050218,0.6477679060606177,False,1.6248854788357903,2.292713669350788,val
md3055,P50,prompt_top1_top8_gap,23,0.222047983304314,0.1690658590067988,0.3215934485197067,1.3133815698063036,1.9021785380386707,False,1.6248854788357903,2.292713669350788,val
md3055,P50,prompt_norm_mean,23,0.0892956775167714,0.021309852600097656,0.13949970577074133,4.190347028124063,6.5462539033965825,False,1.6248854788357903,2.292713669350788,val
md3055,P50,prompt_pairwise_cos_mean,23,0.03597147568412449,0.04688953316730002,0.05296228761258333,0.7671536322405369,1.1295119408096141,True,1.6248854788357903,2.292713669350788,val
